ccode,MinisterPersonalID,country_name,country_name2,foreignminister,fminday,fminmonth,fminyear,fmoutday,fmoutmonth,fmoutyear,portfolio_name,post_name,acting,Term_no,repeated_terms,HeadofGovernment,sex,birthyear,deadyear,birthplace,marital,children,nr_children,fambgnoble,fambgprof,education,edufield,school_name,sec_school_name,Farmer,Business,Worker,Cleric,Politics,Law,Whitecollar,Int_org,InternationalOrganizationname,Diplomat,Dip_post,Dip_country,Mili_edu,Mili_service,Mili_rank,Mili_combat,Combat_war,Mili_injury,Rebel,party,party_name,party_lead,parliament_bg,Former_minister,Former_min_post,Former_gov_office,Former_gov_post,org_connections,organisation,Manner_out,Reason_out,version
740,740035,Japan,Japan,Yoshizawa Kenkichi,14,1,1932,26,5,1932,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1874,1965,Joetsu,2,2,9,1,1,4,06,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","France, China",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740036,Japan,Japan,Saito Makoto,26,5,1932,14,6,1932,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1858,1936,Osyu,2,2,1,1,6,4,10,"Imperial Japanese Naval Academy, Tokyo, Japn",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,Navy Minister,2,"First Sino-Japanese War, Russo-Japanese War",1,1,1,9999,1,1,2,Navy Minister（海軍大臣）,1,9999,1,9999,1,32,v210301
740,740023,Japan,Japan,Uchida Yasuya,14,6,1932,14,9,1933,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,3,2,1,1,1865,1936,Hikawa,2,2,2,1,9,4,08,"University of Tokyo, Tokyo, Japan","Doshisya University, Kyoto,Japan",1,1,1,1,2,1,1,1,9999,2,ambassador ,"UK, Austria, Russia, USA",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,25,v210301
740,740037,Japan,Japan,Hirota Koki,14,9,1933,2,4,1936,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,2,1,1878,1948,Fukuoka,2,2,5,1,2,4,07,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","Russia, Netherland",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,32,v210301
740,740038,Japan,Japan,Arita Hachiro,2,4,1936,2,2,1937,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1884,1965,Sado,5,2,5,1,9,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","Belgium, China, Austria",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740039,Japan,Japan,Hayashi Senjuro,2,2,1937,3,3,1937,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,2,1,1876,1943,Kanazawa,2,2,7777,1,6,4,10,"Army War College, Tokyo, Japan","Imperial Japanese Army Academy, Tokyo, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,Army Minister,2,Russo-Japanese War,1,1,1,9999,1,1,2,Army Minister（陸軍大臣）,1,9999,1,9999,1,32,v210301
740,740040,Japan,Japan,Sato Naotake,3,3,1937,31,5,1937,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1882,1971,Osaka,7777,7777,7777,1,6,4,12,"Tokyo University of Commerce, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","Belugium, France, Poland",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740037,Japan,Japan,Hirota Koki,4,6,1937,26,5,1938,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1878,1948,Fukuoka,2,2,5,1,2,4,07,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","Russia, Netherland",1,1,9999,1,9999,9999,1,1,9999,1,2,1,9999,1,9999,1,9999,1,12,v210301
740,740041,Japan,Japan,Ugaki Kazushige,26,5,1938,30,9,1938,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1868,1956,Okayama,2,2,6,1,1,4,10,"Army War College, Tokyo, Japan","Imperial Japanese Army Academy, Tokyo, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,Army Minister,2,Russo-Japanese War,1,1,1,9999,1,1,2,Army Minister（陸軍大臣）,1,9999,1,9999,1,22,v210301
740,740042,Japan,Japan,Konoe Fumimaro,30,9,1938,29,10,1938,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,2,1,1891,1945,Tokyo,2,2,4,2,6,4,08,"Kyoto University, Kyoto, Japan",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,1,9999,1,1,2,Prime Minister（内閣総理大臣）,1,9999,1,9999,1,32,v210301
740,740038,Japan,Japan,Arita Hachiro,29,10,1938,30,8,1939,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1884,1965,Sado,5,2,5,1,9,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","Belgium, China, Austria",1,1,9999,1,9999,9999,1,1,9999,1,1,2,Minister for Foreign Affairs（外務大臣）,1,9999,1,9999,1,12,v210301
740,740043,Japan,Japan,Abe Nobuyuki,30,8,1939,25,9,1939,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1875,1953,Kanazawa,2,2,6,1,6,4,10,"Army War College, Tokyo, Japan","Imperial Japanese Army Academy, Tokyo, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,Army Minister,2,Russo-Japanese War,1,1,1,9999,1,1,2,Army Minister（陸軍大臣）,1,9999,1,9999,1,32,v210301
740,740044,Japan,Japan,Nomura Kichisaburo,25,9,1939,16,1,1940,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1877,1964,Wakayama,2,2,1,1,7777,4,10,"Imperial Japanese Naval Academy, Tokyo, Japn",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,Navy Admiral,2,Shanghai Incident,1,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740038,Japan,Japan,Arita Hachiro,16,1,1940,22,7,1940,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,3,2,1,1,1884,1965,Sado,5,2,5,1,9,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,"ambassador, envoy","Belgium, China, Austria",1,1,9999,1,9999,9999,1,1,9999,1,1,2,Minister for Foreign Affairs（外務大臣）,1,9999,1,9999,1,12,v210301
740,740046,Japan,Japan,Matsuoka Yosuke,22,7,1940,18,7,1941,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1880,1946,Hikari,2,2,2,1,2,4,08,"University of Oregon, Eugene, USA",7777,1,2,1,1,2,1,1,1,9999,2,diplomat,"Belgium, Russia, USA",1,1,9999,1,9999,9999,1,2,Constitutional Association of Political Friendship（立憲政友会）,1,2,1,9999,2,9999,1,9999,1,12,v210301
740,740047,Japan,Japan,Toyoda Teijiro,18,7,1941,18,10,1941,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1885,1961,Tanabe,2,2,5,1,6,4,0610,"Naval War College, Tokyo, Japan","Tokyo University of Foreign Studies, Tokyo, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,Commerce and Industry Minister,2,WW1,1,1,1,9999,1,1,2,Minister of Commerce and Industry（商工大臣）,1,9999,1,9999,1,12,v210301
740,740048,Japan,Japan,Togo Shigenori,18,10,1941,1,9,1942,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1882,1950,Hioki,2,2,1,1,2,4,06,"University of Tokyo, Tokyo, Japan","Kagoshima University, Kagoshima, Japan",1,1,1,1,2,1,1,1,9999,2,ambassador,"Germany, Russia",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,22,v210301
740,740049,Japan,Japan,Tojo Hideki,1,9,1942,17,9,1942,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,2,1,1884,1948,Tokyo,2,2,7,1,6,4,10,"Army War College, Tokyo, Japan","Imperial Japanese Army Academy, Tokyo, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,2,2,Army Minister,2,Second Sino-Japanese War,1,1,1,9999,1,1,2,Army Minister（陸軍大臣）,1,9999,1,9999,1,32,v210301
740,740050,Japan,Japan,Tani Masayuki,17,9,1942,20,4,1943,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1889,1962,Mashiki,2,2,3,1,7777,4,08,"University of Tokyo, Tokyo, Japan","Kumamoto University, Kumamoto, Japan",1,1,1,1,2,1,1,1,9999,2,envoy,Austria,1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,21,v210301
740,740051,Japan,Japan,Shigemitsu Mamoru,20,4,1943,7,4,1945,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1887,1957,Bungo-ono,2,2,2,1,6,4,08,"University of Tokyo, Tokyo, Japan","Kumamoto University, Kumamoto, Japan",1,1,1,1,2,1,1,1,9999,2,ambassador,"China,Russia, UK",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740048,Japan,Japan,Togo Shigenori,9,4,1945,17,8,1945,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1882,1950,Hioki,2,2,1,1,2,4,06,"University of Tokyo, Tokyo, Japan","Kagoshima University, Kagoshima, Japan",1,1,1,1,2,1,1,1,9999,2,ambassador,"Germany, Russia",1,1,9999,1,9999,9999,1,1,9999,1,1,2,Minister for Foreign Affairs（外務大臣）,1,9999,1,9999,1,12,v210301
740,740096,Japan,Japan,Suzuki Kantaro,7,4,1945,9,4,1945,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,2,1,1867,1948,Noda,5,2,3,1,6,4,10,"Naval War College, Tokyo, Japan","Imperial Japanese Naval Academy, Tokyo, Japn",1,1,1,1,1,1,1,1,9999,1,9999,9999,2,2,Navy Admiral,2,"First Sino-Japanese War, Russo-Japanese War",1,1,1,9999,1,1,1,9999,2,President of The Privy Council of Japan（枢密院議長）,1,9999,1,32,v210301
740,740051,Japan,Japan,Shigemitsu Mamoru,17,8,1945,17,9,1945,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1887,1957,Bungo-ono,2,2,2,1,6,4,08,"University of Tokyo, Tokyo, Japan","Kumamoto University, Kumamoto, Japan",1,1,1,1,2,1,1,1,9999,2,ambassador,"China,Russia, UK",1,1,9999,1,9999,9999,1,1,9999,1,2,2,Minister for Foreign Affairs（外務大臣）,1,9999,1,9999,1,24,v210301
740,740052,Japan,Japan,Yoshida Shigeru,17,9,1945,24,5,1947,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,2,1,1878,1967,Tokyo,2,2,4,1,2,4,08,"University of Tokyo, Tokyo, Japan","Gakusyuin University, Tokyo, Japan",1,1,1,1,2,1,1,1,9999,2,ambassador,"Italy, UK",1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740053,Japan,Japan,Tetsu Katayama,24,5,1947,1,6,1947,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,2,1,1,2,1,1887,1978,Tanabe,2,2,3,1,7777,4,08,"University of Tokyo, Tokyo, Japan","Kyoto University, Kyoto, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Social Democratic Party of Japan,2,2,1,9999,1,9999,1,9999,1,32,v210301
740,740054,Japan,Japan,Ashida Hitoshi,1,6,1947,15,10,1948,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,2,1,1887,1986,Fukuchiyama,2,2,4,1,1,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,diplomat,"Russia, France, Turkey, Belgium",1,1,9999,1,9999,9999,1,2,Japan Democratic Party（日本民主党）,2,2,1,9999,1,9999,1,9999,1,12,v210301
740,740052,Japan,Japan,Yoshida Shigeru,15,10,1948,30,4,1952,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,3,2,2,2,1,1878,1967,Tokyo,2,2,4,1,2,4,08,"University of Tokyo, Tokyo, Japan","Gakusyuin University, Tokyo, Japan",1,1,1,1,2,1,1,1,9999,2,ambassador,"Italy, UK",1,1,9999,1,9999,9999,1,1,9999,1,2,2,Prime Minister（内閣総理大臣）,1,9999,1,9999,1,32,v210301
740,740055,Japan,Japan,Okazaki Katsuo,30,4,1952,10,12,1954,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1897,1965,Tokyo,2,2,2,1,7777,4,02,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,2,administrative vice-minister,"China, India",1,1,9999,1,9999,9999,1,1,9999,1,1,2,Political Minister（国務大臣）,1,9999,1,9999,1,12,v210301
740,740051,Japan,Japan,Shigemitsu Mamoru,10,12,1954,20,12,1956,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,3,2,1,1,1887,1957,Bungo-ono,2,2,2,1,6,4,08,"University of Tokyo, Tokyo, Japan","Kumamoto University, Kumamoto, Japan",1,1,1,1,2,1,1,1,9999,2,ambassador,"China,Russia, UK",1,1,9999,1,9999,9999,1,2,Japan Democratic Party（日本民主党）,2,2,2,Minister for Foreign Affairs（外務大臣）,1,9999,1,9999,1,12,v210301
740,740056,Japan,Japan,Kishi Nobusuke,23,12,1956,10,7,1957,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,2,1,1896,1987,Yamaguchi,2,2,2,1,6,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal democratic party,1,2,2,Political Minister（国務大臣）,1,9999,1,9999,1,27,v210301
740,740057,Japan,Japan,Fujiyama Aiichiro,10,7,1957,19,7,1960,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1897,1985,Tokyo,2,2,2,1,2,3,06,"Keio High School, Tokyo, Japan",7777,1,2,1,1,1,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,1,9999,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740058,Japan,Japan,Kosaka Zentaro,19,7,1960,18,7,1962,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1912,2000,Nagano,5,2,3,1,2,4,02,"Hitotsubashi University, Tokyo, Japan",7777,1,2,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Minister of Labour（労働大臣）,1,9999,1,9999,1,27,v210301
740,740059,Japan,Japan,Ohira Masayoshi,18,7,1962,18,7,1964,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1910,1980,Kannonji,2,2,4,1,1,4,02,"Tokyo University of Commerce, Tokyo, Japan","Kagawa University, Takamatsu, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Political Chief Cabinet Secretary（内閣官房長官）,1,9999,1,9999,1,27,v210301
740,740060,Japan,Japan,Shiina Etsusaburo,18,7,1964,3,12,1966,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1898,1979,Oshu,2,2,3,1,6,4,08,"University of Tokyo, Tokyo, Japan","Tohoku University, Sendai, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Minister of International Trade and Industry（通商産業大臣）,1,9999,1,9999,1,27,v210301
740,740061,Japan,Japan,Miki Takeo,3,12,1966,29,10,1968,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1907,1988,Awa,2,2,3,1,2,4,08,"Meiji University, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,2,2,2,Minister of International Trade and Industry（通商産業大臣）,1,9999,1,9999,1,32,v210301
740,740062,Japan,Japan,Sato Eisaku,29,10,1968,30,11,1968,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,2,1,1,2,1,1901,1975,Tabuse,2,2,2,1,2,4,08,"University of Tokyo, Tokyo, Japan","Kumamoto University, Kumamoto, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,2,2,2,Prime Minister（内閣総理大臣）,1,9999,1,9999,1,12,v210301
740,740063,Japan,Japan,Aichi Kiichi,30,11,1968,5,7,1971,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1907,1973,Sendai,2,2,1,1,9,4,08,"University of Tokyo, Tokyo, Japan","Tohoku University, Sendai, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Political Chief Cabinet Secretary（内閣官房長官）,1,9999,1,9999,1,27,v210301
740,740064,Japan,Japan,Fukuda Takeo,5,7,1971,7,7,1972,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1905,1995,Takasaki,2,2,3,1,1,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Minister of Financer（大蔵大臣）,1,9999,1,9999,1,12,v210301
740,740059,Japan,Japan,Ohira Masayoshi,7,7,1972,16,7,1974,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1910,1980,Kannonji,2,2,4,1,1,4,02,"Tokyo University of Commerce, Tokyo, Japan","Kagawa University, Takamatsu, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Minister of International Trade and Industry（通商産業大臣）,1,9999,1,9999,1,27,v210301
740,740065,Japan,Japan,Kimura Toshio,16,7,1974,9,12,1974,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1909,1983,Toin,7777,7777,7777,1,6,4,08,"University of Tokyo, Tokyo, Japan","Kyoto University, Kyoto, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Minister of Economic Planning Agency（経済企画庁長官）,1,9999,1,9999,1,12,v210301
740,740066,Japan,Japan,Miyazawa Kiichi,9,12,1974,15,9,1976,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1919,2007,Tokyo,2,2,2,1,6,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Minister of International Trade and Industry（通商産業大臣）,1,9999,1,9999,1,27,v210301
740,740058,Japan,Japan,Kosaka Zentaro,15,9,1976,24,12,1976,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1912,2000,Nagano,7777,7777,7777,1,2,4,02,"Hitotsubashi University, Tokyo, Japan",7777,1,2,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Minister of Economic Planning Agency（経済企画庁長官）,1,9999,1,9999,1,12,v210301
740,740067,Japan,Japan,Hatoyama Iichiro,24,12,1976,28,11,1977,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1918,1993,Tokyo,2,2,2,1,6,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,lieutenant commander,2,WW2,1,1,2,Liberal Democratic Party,1,2,1,9999,1,9999,1,9999,1,27,v210301
740,740068,Japan,Japan,Sonoda Sunao,28,11,1977,9,11,1979,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1913,1984,Amakusa,5,2,2,1,6,4,09,"Osaka Dental University, Osaka, Japan",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,Army Captain,2,WW2,1,1,2,Liberal Democratic Party,1,2,2,Political Chief Cabinet Secretary（内閣官房長官）,1,9999,1,9999,1,12,v210301
740,740069,Japan,Japan,Saburo Okita,9,11,1979,17,7,1980,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1914,1993,"Dalian, China",2,2,4,1,2,4,03,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,New Liberal Club,1,1,1,9999,1,9999,1,9999,1,12,v210301
740,740070,Japan,Japan,Ito Masayoshi,17,7,1980,16,5,1981,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1913,1994,Aizuwakamatsu,2,7777,7777,1,9,4,08,"University of Tokyo, Tokyo, Japan","Saitama University, Urawa, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Deputy Prime Minister（副総理）,1,9999,1,9999,1,22,v210301
740,740068,Japan,Japan,Sonoda Sunao,16,5,1981,30,11,1981,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,2,2,1,1,1913,1984,Amakusa,5,2,2,1,6,3,06,Amakusa High School,7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,2,Army Captain,2,WW2,1,1,2,Liberal Democratic Party,1,2,2,Ministry of health（厚生大臣）,1,9999,1,9999,1,27,v210301
740,740071,Japan,Japan,Sakurauchi Yoshio,30,11,1981,27,11,1982,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1912,2003,Tokyo,2,2,3,1,6,4,02,"Keio University, Tokyo, Japan",7777,1,2,1,1,2,1,1,1,9999,1,9999,9999,1,2,7777,2,WW2,1,1,2,Liberal Democratic Party,1,2,2,Minister of Infrastructure（建設大臣）,1,9999,1,9999,1,12,v210301
740,740072,Japan,Japan,Abe Shintaro,28,11,1982,22,7,1986,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1924,1991,Tokyo,2,2,3,1,6,4,08,"University of Tokyo, Tokyo, Japan","Okayama University, Okayama, Japan",1,1,1,1,2,1,2,1,9999,1,9999,9999,1,2,Navy second lieutenant ,2,WW2,1,1,2,Liberal Democratic Party,1,2,2,Minister of International Trade and Industry（通商産業大臣）,1,9999,1,9999,1,12,v210301
740,740073,Japan,Japan,Kuranari Tadashi,22,7,1986,6,11,1987,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1918,1996,Nagasaki,2,7777,7777,1,6,4,08,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Minister of Economic Planning Agency（経済企画庁長官）,1,9999,1,9999,1,12,v210301
740,740074,Japan,Japan,Uno Sosuke,6,11,1987,3,6,1989,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1922,1998,Moriyama,2,7777,7777,1,2,4,02,"Siga University, Otsu, Japan",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,Army second lieutenant ,2,WW2,1,1,2,Liberal Democratic Party,1,2,2,Minister of International Trade and Industry（通商産業大臣）,1,9999,1,9999,1,12,v210301
740,740075,Japan,Japan,Mitsuduka Hiroshi,3,6,1989,10,8,1989,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1927,2004,Misato,2,7777,7777,1,7777,4,0908,"Waseda University, Tokyo, Japan","Nihon University, Tokyo, Japan",1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Minister of International Trade and Industry（通商産業大臣）,1,9999,2,Happy Science,1,12,v210301
740,740076,Japan,Japan,Nakayama Taro,10,8,1989,5,11,1991,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1924,6666,Osaka,2,7777,7777,1,6,4,09,Osaka Medical College,7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Political Minister（国務大臣）,1,9999,1,9999,1,12,v210301
740,740077,Japan,Japan,Watanabe Michio,5,11,1991,7,4,1993,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1923,1995,Narashino,2,7777,7777,1,5,4,02,"Tokyo University of Commerce, Tokyo, Japan",7777,1,2,1,1,2,1,2,1,9999,1,9999,9999,1,1,7777,2,WW2,1,1,2,Liberal Democratic Party,1,2,2,Minister of International Trade and Industry（通商産業大臣）,1,9999,1,9999,3,9999,v210301
740,740078,Japan,Japan,Muto Kabun,7,4,1993,9,8,1993,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1926,2009,Kakamigahara,2,2,2,1,2,4,08,"Kyoto University, Kyoto, Japan",7777,1,2,1,1,2,1,1,2,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,1,2,2,Minister of international Trade and Industry（通商産業大臣）,1,9999,2,Junior Chamber International Japan（青年会議所）,1,12,v210301
740,740079,Japan,Japan,Hata Tsutomu,9,8,1993,28,4,1994,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1935,6666,Tokyo,2,2,2,1,6,4,02,"Seijyo University, Tokyo, Japan",7777,1,1,1,1,2,1,2,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Japan Renewal Party,2,2,2,Minister of Financer（大蔵大臣）,1,9999,1,9999,1,12,v210301
740,740080,Japan,Japan,Koji Kakizawa,28,4,1994,30,6,1994,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,1,1,1,1933,2009,Tokyo,2,2,1,1,2,4,02,"University of Tokyo, Tokyo, Japan",7777,1,1,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberals,2,2,1,9999,1,9999,1,9999,1,12,v210301
740,740081,Japan,Japan,Kohno Yohei,30,6,1994,11,1,1996,Ministry of Foreign Affairs of Japan,Minister for Foreign Affairs,1,1,2,1,1,1937,6666,Hiratsuka,2,2,2,1,6,4,02,"Waseda University, Tokyo, Japan",7777,1,2,1,1,2,1,1,1,9999,1,9999,9999,1,1,9999,1,9999,9999,1,2,Liberal Democratic Party,2,2,2,Political Chief Cabinet Secretary（内閣官房長官）,1,9999,1,9999,1,12,v210301
